k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
447,76.12,77.19,78.62,0.66,0,0,0,0
448,76,77.03,78.37,0.64,0,0,0,0
449,75.87,76.88,78.12,0.64,0,0,0,0
450,75.62,76.74,78,0.64,0,0,0,0
451,75.5,76.59,78,0.67,0,0,0,0
452,75.37,76.42,77.75,0.66,0,0,0,0
453,75.25,76.27,77.62,0.69,0,0,0,0
454,75,76.1,77.5,0.71,0,0,0,0
455,74.87,75.94,77.25,0.7,0,0,0,0
456,74.75,75.79,77.12,0.69,0,0,0,0
457,74.62,75.63,77,0.68,0,0,0,0
458,74.5,75.51,77,0.7,0,0,0,0
459,74.25,75.32,76.75,0.69,0,0,0,0
460,74.12,75.17,76.62,0.7,0,0,0,0
461,74,75.01,76.5,0.73,0,0,0,0
462,73.62,74.83,76.25,0.74,0,0,0,0
463,73.5,74.69,76.12,0.72,0,0,0,0
464,73.37,74.54,76,0.73,0,0,0,0
465,73.25,74.38,75.87,0.72,0,0,0,0
466,73.12,74.24,75.75,0.7,0,0,0,0
467,73,74.06,75.5,0.71,0,0,0,0
468,72.87,73.91,75.37,0.71,0,0,0,0
469,72.75,73.75,75.25,0.71,0,0,0,0
470,72.37,73.56,75.12,0.74,0,0,0,0
471,72.25,73.41,74.87,0.72,0,0,0,0
472,72.12,73.27,74.75,0.72,0,0,0,0
473,72,73.12,74.62,0.72,0,0,0,0
474,71.75,73.01,74.5,0.73,0,0,0,0
475,71.62,72.84,74.25,0.72,0,0,0,0
476,71.5,72.68,74.12,0.7,0,0,0,0
477,71.37,72.54,74,0.71,0,0,0,0
478,71,72.37,73.87,0.74,0,0,0,0
479,71,72.23,73.62,0.72,0,0,0,0
480,70.75,72.05,73.5,0.74,0,0,0,0
481,70.62,71.91,73.37,0.72,0,0,0,0
482,70.37,71.76,73.25,0.73,0,0,0,0
483,70.25,71.6,73,0.72,0,0,0,0
484,70.12,71.45,72.87,0.71,0,0,0,0
485,70,71.28,72.75,0.73,0,0,0,0
486,69.75,71.12,72.62,0.75,0,0,0,0
487,69.62,70.96,72.37,0.74,0,0,0,0
488,69.5,70.81,72.25,0.74,0,0,0,0
489,69.37,70.66,72.12,0.73,0,0,0,0
490,69.25,70.5,72,0.73,0,0,0,0
491,69.12,70.35,71.87,0.73,0,0,0,0
492,69,70.2,71.75,0.72,0,0,0,0
493,68.87,70.04,71.62,0.73,0,0,0,0
494,68.5,69.9,71.5,0.76,0,0,0,0
495,68.37,69.74,71.37,0.76,0,0,0,0
496,68.25,69.6,71.12,0.75,0,0,0,0
497,68.12,69.46,71,0.72,0,0,0,0
498,67.87,69.3,70.87,0.73,0,0,0,0
499,67.75,69.16,70.75,0.74,0,0,0,0
500,67.62,69.01,70.5,0.72,0,0,0,0
501,67.5,68.84,70.37,0.72,0,0,0,0
502,67.12,68.67,70.12,0.73,0,0,0,0
503,67,68.51,70,0.73,0,0,0,0
504,66.87,68.37,69.87,0.74,0,0,0,0
505,66.75,68.22,69.62,0.69,0,0,0,0
506,66.5,68.04,69.5,0.71,0,0,0,0
507,66.37,67.91,69.37,0.72,0,0,0,0
508,66.25,67.76,69.25,0.72,0,0,0,0
509,66.12,67.61,69.12,0.72,0,0,0,0
510,65.87,67.44,69,0.74,0,0,0,0
511,65.75,67.31,68.87,0.74,0,0,0,0
512,65.62,67.16,68.75,0.75,0,0,0,0
513,65.5,67,68.5,0.71,0,0,0,0
514,65.37,66.8,68.25,0.71,0,0,0,0
515,65.12,66.67,68.12,0.73,0,0,0,0
516,65,66.51,68,0.74,0,0,0,0
517,64.87,66.36,67.75,0.74,0,0,0,0
518,64.62,66.19,67.62,0.75,0,0,0,0
519,64.5,66.04,67.5,0.76,0,0,0,0
520,64.37,65.89,67.37,0.77,0,0,0,0
521,64.25,65.73,67.12,0.72,0,0,0,0
522,64.12,65.56,67,0.75,0,0,0,0
523,63.87,65.42,67,0.8,0,0,0,0
524,63.75,65.27,66.75,0.77,0,0,0,0
525,63.5,65.11,66.62,0.8,0,0,0,0
526,63.25,64.97,66.5,0.81,0,0,0,0
527,63.12,64.81,66.37,0.81,0,0,0,0
528,63,64.64,66.12,0.79,0,0,0,0
529,62.87,64.48,66,0.79,0,0,0,0
530,62.75,64.29,65.87,0.79,0,0,0,0
531,62.62,64.16,65.62,0.78,0,0,0,0
532,62.5,64,65.5,0.78,0,0,0,0
533,62.37,63.86,65.37,0.78,0,0,0,0
534,62.12,63.7,65.25,0.77,0,0,0,0
535,62,63.56,65.12,0.78,0,0,0,0
536,61.87,63.39,64.87,0.78,0,0,0,0
537,61.75,63.24,64.75,0.78,0,0,0,0
538,61.5,63.09,64.62,0.79,0,0,0,0
539,61.37,62.93,64.5,0.78,0,0,0,0
540,61.12,62.76,64.25,0.79,0,0,0,0
541,61,62.59,64.12,0.81,0,0,0,0
