k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
355,0,1.34,3.56,1.03,0,0.29,1.44,0.51
356,0,1.32,3.56,1.02,0,0.29,1.44,0.51
357,0,1.3,3.44,0.99,0,0.19,1.44,0.44
358,0,1.28,3.44,0.97,0,0.14,1.44,0.38
359,0,1.27,3.44,0.96,0,0.14,1.44,0.38
360,0,1.26,3.44,0.96,0,0.26,1.44,0.51
361,0,1.24,3.44,0.94,0,0.14,1.44,0.38
362,0,1.23,3.44,0.94,0,0.14,1.44,0.38
363,0,1.2,3.44,0.95,0,0.14,1.44,0.38
364,0,1.19,3.44,0.94,0,0.09,1.44,0.32
365,0,1.16,3.44,0.92,0,0.09,1.44,0.32
366,0,1.15,3.33,0.9,0,0.09,1.44,0.32
367,0,1.14,3.33,0.9,0,0.09,1.44,0.32
368,0,1.12,3.33,0.91,0,0.09,1.44,0.32
369,0,1.09,3.25,0.9,0,0.09,1.44,0.32
370,0,1.09,3.25,0.9,0,0.09,1.44,0.32
371,0,1.08,3.25,0.9,0,0.09,1.44,0.32
372,0,1.06,3.22,0.89,0,0.09,1.44,0.32
373,0,1.04,3.12,0.87,0,0.09,1.44,0.32
374,0,1.01,3.12,0.86,0,0.09,1.44,0.32
375,0,1,3.12,0.86,0,0.09,1.44,0.32
376,0,0.99,3.12,0.85,0,0.12,1.44,0.34
377,0,0.97,3,0.84,0,0.12,1.44,0.34
378,0,0.96,3,0.83,0,0.12,1.44,0.34
379,0,0.96,3,0.83,0,0.12,1.44,0.34
380,0,0.96,3,0.83,0,0.12,1.44,0.34
381,0,0.95,3,0.83,0,0.12,1.44,0.34
382,0,0.94,3,0.83,0,0.12,1.44,0.34
383,0,0.92,2.89,0.82,0,0.12,1.44,0.34
384,0,0.91,2.89,0.82,0,0.12,1.44,0.34
385,0,0.91,2.89,0.82,0,0.12,1.44,0.34
386,0,0.89,2.89,0.82,0,0.12,1.44,0.34
387,0,0.89,2.89,0.82,0,0.12,1.44,0.34
388,0,0.89,2.89,0.82,0,0.12,1.44,0.34
389,0,0.89,2.89,0.82,0,0.12,1.44,0.34
390,0,0.88,2.87,0.82,0,0.12,1.44,0.34
391,0,0.86,2.78,0.8,0,0.12,1.44,0.34
392,0,0.86,2.75,0.8,0,0.12,1.44,0.34
393,0,0.85,2.75,0.8,0,0.12,1.44,0.34
394,0,0.85,2.75,0.8,0,0.12,1.44,0.34
395,0,0.84,2.67,0.79,0,0.12,1.44,0.34
396,0,0.82,2.67,0.79,0,0.12,1.44,0.34
397,0,0.82,2.67,0.79,0,0.12,1.44,0.34
